# file...... 1Meter_633_B_power.real.csv
# date...... Thu May 13 04:58:53 2021
# user...... cjigau
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_633_B_20:measured_power.real,house_meter_633_B_21:measured_power.real,house_meter_633_B_22:measured_power.real,house_meter_633_B_23:measured_power.real,house_meter_633_B_24:measured_power.real,house_meter_633_B_25:measured_power.real,house_meter_633_B_26:measured_power.real,house_meter_633_B_27:measured_power.real,house_meter_633_B_28:measured_power.real,house_meter_633_B_29:measured_power.real,house_meter_633_B_30:measured_power.real,house_meter_633_B_31:measured_power.real,house_meter_633_B_32:measured_power.real,house_meter_633_B_33:measured_power.real,house_meter_633_B_34:measured_power.real,house_meter_633_B_35:measured_power.real,house_meter_633_B_36:measured_power.real,house_meter_633_B_37:measured_power.real,house_meter_633_B_38:measured_power.real,house_meter_633_B_39:measured_power.real,house_meter_633_B_40:measured_power.real
2021-01-10 10:30:00 UTC,2.8002e+02,1.1603e+03,1.2003e+03,1.0402e+03,1.7206e+03,9.6019e+02,2.8016e+03,1.6806e+03,2.1609e+03,1.5605e+03,1.0802e+03,1.0002e+03,1.3604e+03,1.2403e+03,9.6019e+02,2.7215e+03,5.4437e+03,2.0408e+03,1.5605e+03,2.8416e+03,1.6405e+03
2021-01-10 10:45:00 UTC,2.0001e+02,8.4014e+02,9.6019e+02,1.0802e+03,1.7206e+03,1.0002e+03,2.8416e+03,1.8007e+03,2.1609e+03,1.8007e+03,1.2403e+03,8.8016e+02,1.2003e+03,1.2003e+03,4.8005e+02,1.8407e+03,4.6021e+03,1.8407e+03,1.7206e+03,1.8407e+03,1.6806e+03
2021-01-10 11:00:00 UTC,2.8002e+02,8.8016e+02,1.0402e+03,1.0002e+03,1.6806e+03,1.0002e+03,2.9217e+03,3.3623e+03,2.0809e+03,1.7206e+03,1.0402e+03,1.0802e+03,1.0802e+03,1.3204e+03,5.2005e+02,1.8807e+03,2.1608e+03,3.3222e+03,2.0408e+03,1.0802e+03,1.0002e+03
2021-01-10 11:15:00 UTC,2.0001e+02,1.0002e+03,1.0402e+03,9.6019e+02,1.7606e+03,8.8016e+02,3.0419e+03,2.2811e+03,2.2410e+03,1.6806e+03,1.0002e+03,1.0002e+03,1.3604e+03,1.5205e+03,1.0002e+03,1.2403e+03,1.5605e+03,3.4424e+03,2.0408e+03,1.2003e+03,8.0013e+02
2021-01-10 11:30:00 UTC,4.0000e+01,9.2017e+02,1.0402e+03,1.3204e+03,1.7206e+03,1.0402e+03,3.2421e+03,2.0809e+03,2.2810e+03,1.6405e+03,1.0802e+03,1.2403e+03,1.2403e+03,1.7606e+03,5.2005e+02,1.0402e+03,4.6824e+03,4.9650e+03,2.2410e+03,8.8016e+02,1.8807e+03
2021-01-10 11:45:00 UTC,1.2000e+02,8.8016e+02,9.2017e+02,1.3204e+03,1.4804e+03,9.6019e+02,3.6827e+03,2.0809e+03,2.5213e+03,1.6806e+03,1.1603e+03,1.2803e+03,1.0802e+03,1.6005e+03,5.6006e+02,1.2003e+03,5.7238e+03,3.6827e+03,2.0408e+03,6.8009e+02,2.0809e+03
2021-01-10 12:00:00 UTC,1.6001e+02,9.2017e+02,1.0402e+03,1.1203e+03,1.3604e+03,8.8016e+02,4.1635e+03,2.6814e+03,2.7215e+03,2.0008e+03,9.2017e+02,1.6005e+03,1.3204e+03,1.5605e+03,8.0013e+02,1.2403e+03,3.7214e+03,2.4012e+03,2.4412e+03,9.2017e+02,1.4804e+03
2021-01-10 12:15:00 UTC,2.0001e+02,1.0002e+03,1.0402e+03,1.1603e+03,1.5605e+03,9.6019e+02,4.2436e+03,3.6827e+03,3.7629e+03,1.4004e+03,1.2403e+03,1.4804e+03,1.2403e+03,1.5205e+03,1.8007e+03,2.6414e+03,4.4439e+03,2.9217e+03,5.9672e+03,2.0809e+03,1.5605e+03
2021-01-10 12:30:00 UTC,1.2000e+02,1.0002e+03,9.2017e+02,1.0002e+03,1.2803e+03,1.8807e+03,3.3222e+03,3.6427e+03,3.2822e+03,1.6405e+03,1.5205e+03,1.4404e+03,1.0802e+03,1.6405e+03,5.0451e+03,3.1620e+03,3.5225e+03,2.2410e+03,5.3658e+03,2.2010e+03,1.4804e+03
2021-01-10 12:45:00 UTC,4.0000e+01,1.3604e+03,1.0802e+03,1.1203e+03,1.6405e+03,1.3604e+03,3.6026e+03,2.6014e+03,2.8817e+03,1.6005e+03,2.2010e+03,1.4804e+03,1.2803e+03,3.6427e+03,5.2456e+03,1.7206e+03,2.7215e+03,2.3211e+03,4.0433e+03,1.1203e+03,8.8016e+02
2021-01-10 13:00:00 UTC,2.0001e+02,1.8407e+03,1.7206e+03,1.4004e+03,1.7606e+03,1.3604e+03,4.2036e+03,2.6014e+03,2.0408e+03,1.4004e+03,1.7606e+03,1.6005e+03,1.2403e+03,3.5225e+03,1.6806e+03,1.9608e+03,1.9207e+03,2.5213e+03,3.7628e+03,1.4404e+03,9.2017e+02
2021-01-10 13:15:00 UTC,2.4001e+02,1.6806e+03,1.4404e+03,1.6005e+03,2.2810e+03,4.4822e+03,3.6026e+03,3.8029e+03,1.7606e+03,1.3604e+03,1.7206e+03,1.4004e+03,1.8407e+03,1.6806e+03,1.4804e+03,2.5613e+03,2.4412e+03,2.2410e+03,2.3611e+03,1.2003e+03,8.0013e+02
2021-01-10 13:30:00 UTC,2.4001e+02,1.6806e+03,1.2403e+03,1.4404e+03,2.8016e+03,4.0418e+03,3.5626e+03,3.0819e+03,1.7606e+03,1.1203e+03,1.7206e+03,2.3611e+03,1.2803e+03,1.7206e+03,1.4804e+03,2.4012e+03,1.7206e+03,1.8407e+03,2.6814e+03,1.4004e+03,6.0007e+02
2021-01-10 13:45:00 UTC,5.6006e+02,1.7206e+03,1.2803e+03,1.4404e+03,2.8416e+03,3.6014e+03,3.7228e+03,2.5213e+03,1.8007e+03,1.1203e+03,1.7206e+03,3.1620e+03,1.4804e+03,1.4404e+03,1.0002e+03,1.6806e+03,1.3604e+03,1.7206e+03,2.2410e+03,1.4804e+03,6.4008e+02
2021-01-10 14:00:00 UTC,2.4001e+02,1.8007e+03,1.4004e+03,1.7206e+03,2.7615e+03,2.3206e+03,3.1220e+03,2.5613e+03,1.8007e+03,1.5205e+03,2.0408e+03,2.3211e+03,1.4404e+03,1.5205e+03,8.0013e+02,1.2403e+03,1.2003e+03,1.6806e+03,2.0408e+03,1.1603e+03,6.4008e+02
2021-01-10 14:15:00 UTC,2.8002e+02,1.5205e+03,1.3203e+03,1.5205e+03,2.5613e+03,1.2003e+03,2.9217e+03,2.6014e+03,2.0809e+03,1.3604e+03,1.6806e+03,1.6405e+03,1.6405e+03,1.5205e+03,8.0013e+02,1.6405e+03,1.2403e+03,1.5205e+03,2.0408e+03,1.2403e+03,6.8009e+02
2021-01-10 14:30:00 UTC,2.4001e+02,1.3203e+03,1.2403e+03,1.3203e+03,2.4012e+03,9.6018e+02,3.1620e+03,2.6814e+03,1.6005e+03,1.3203e+03,1.0802e+03,1.2003e+03,1.2803e+03,1.4404e+03,8.0013e+02,2.0408e+03,1.2803e+03,1.5605e+03,1.9608e+03,1.2403e+03,5.6006e+02
2021-01-10 14:45:00 UTC,2.4001e+02,1.4004e+03,1.0802e+03,1.2003e+03,2.3611e+03,8.4014e+02,3.5626e+03,2.6414e+03,1.3604e+03,1.0402e+03,1.0402e+03,1.1203e+03,1.0002e+03,1.6405e+03,4.0003e+02,1.8007e+03,1.1603e+03,1.6405e+03,1.9608e+03,1.3204e+03,6.0007e+02
2021-01-10 15:00:00 UTC,1.6001e+02,1.2003e+03,1.2003e+03,1.2403e+03,2.2410e+03,1.0002e+03,3.8029e+03,2.9217e+03,1.3203e+03,1.6405e+03,1.3203e+03,1.0802e+03,1.0802e+03,1.6405e+03,0.0000e+00,1.7206e+03,1.2803e+03,1.5605e+03,2.1609e+03,1.1203e+03,5.6006e+02
2021-01-10 15:15:00 UTC,6.8009e+02,1.2403e+03,1.0402e+03,1.6806e+03,1.9207e+03,9.2017e+02,3.4023e+03,2.5213e+03,1.2003e+03,1.7606e+03,1.4004e+03,1.0802e+03,1.0802e+03,1.5205e+03,0.0000e+00,1.0802e+03,1.2003e+03,1.5205e+03,3.4023e+03,2.1209e+03,4.8005e+02
2021-01-10 15:30:00 UTC,5.6006e+02,1.2403e+03,1.0802e+03,2.5213e+03,1.6005e+03,1.0402e+03,4.4440e+03,2.4812e+03,1.4004e+03,1.5205e+03,1.2003e+03,1.0802e+03,1.0402e+03,1.6806e+03,0.0000e+00,1.1603e+03,9.2017e+02,2.1609e+03,2.1209e+03,2.6814e+03,6.0007e+02
2021-01-10 15:45:00 UTC,5.2005e+02,1.3604e+03,1.0802e+03,1.9207e+03,1.4804e+03,1.0402e+03,4.4840e+03,2.3611e+03,1.5605e+03,1.3203e+03,1.2003e+03,1.2803e+03,1.0002e+03,1.8006e+03,0.0000e+00,1.2803e+03,8.0013e+02,2.2410e+03,2.1209e+03,1.4004e+03,5.2005e+02
2021-01-10 16:00:00 UTC,4.8005e+02,1.2403e+03,1.1603e+03,2.2010e+03,1.3604e+03,9.6018e+02,4.2436e+03,2.5613e+03,1.5205e+03,1.4404e+03,1.4404e+03,1.0002e+03,1.0402e+03,2.3611e+03,0.0000e+00,1.3604e+03,7.6012e+02,4.2837e+03,1.9207e+03,1.2003e+03,5.2005e+02
2021-01-10 16:15:00 UTC,3.6003e+02,1.2803e+03,1.4404e+03,2.0408e+03,1.4804e+03,1.0402e+03,3.7628e+03,2.5613e+03,1.6005e+03,1.6005e+03,1.6405e+03,1.5605e+03,1.4804e+03,3.1220e+03,0.0000e+00,1.1603e+03,8.8016e+02,3.5225e+03,1.9608e+03,1.7206e+03,6.0007e+02
2021-01-10 16:30:00 UTC,3.2002e+02,2.1609e+03,2.5613e+03,2.1209e+03,1.4004e+03,2.1609e+03,3.0819e+03,2.4812e+03,1.4404e+03,2.4012e+03,2.0408e+03,2.1609e+03,3.0419e+03,3.3222e+03,0.0000e+00,7.2010e+02,8.0013e+02,2.4012e+03,2.3211e+03,1.7206e+03,5.6006e+02
2021-01-10 16:45:00 UTC,6.0007e+02,2.1609e+03,2.2010e+03,2.4012e+03,1.4804e+03,2.0408e+03,3.0419e+03,2.4412e+03,1.4804e+03,2.6014e+03,1.8407e+03,2.0008e+03,2.5213e+03,1.8407e+03,0.0000e+00,6.4008e+02,1.0402e+03,3.4824e+03,2.3611e+03,1.6806e+03,4.4004e+02
2021-01-10 17:00:00 UTC,6.0007e+02,2.0809e+03,2.2410e+03,2.3611e+03,1.6405e+03,1.8007e+03,2.8817e+03,2.5213e+03,1.6405e+03,2.5613e+03,1.9207e+03,2.2410e+03,2.6814e+03,1.9207e+03,0.0000e+00,6.4008e+02,1.1203e+03,2.9618e+03,2.3211e+03,1.5605e+03,1.0402e+03
2021-01-10 17:15:00 UTC,5.6006e+02,2.2010e+03,2.1609e+03,2.3211e+03,2.0809e+03,3.0819e+03,3.0018e+03,2.4412e+03,1.4404e+03,2.5213e+03,2.2410e+03,2.4012e+03,2.7215e+03,2.3611e+03,0.0000e+00,5.2005e+02,1.0402e+03,1.4004e+03,2.8416e+03,1.8007e+03,1.4404e+03
2021-01-10 17:30:00 UTC,5.6006e+02,2.3611e+03,2.0809e+03,2.4012e+03,2.1209e+03,4.2036e+03,2.9618e+03,2.4412e+03,1.6005e+03,2.4812e+03,3.9632e+03,2.5213e+03,2.2010e+03,2.3211e+03,0.0000e+00,6.4008e+02,1.2003e+03,1.3604e+03,3.9617e+03,1.6806e+03,1.0402e+03
2021-01-10 17:45:00 UTC,9.2017e+02,2.4412e+03,2.3211e+03,2.0008e+03,2.0809e+03,3.9632e+03,2.8416e+03,2.5613e+03,1.5605e+03,2.1609e+03,3.4424e+03,2.4412e+03,2.2810e+03,3.6026e+03,0.0000e+00,6.0007e+02,1.2803e+03,1.3604e+03,6.1240e+03,3.0018e+03,1.6806e+03
2021-01-10 18:00:00 UTC,8.8016e+02,2.3611e+03,2.6014e+03,2.2810e+03,2.1609e+03,3.7629e+03,3.1220e+03,2.7215e+03,1.4404e+03,1.6405e+03,2.8817e+03,2.3611e+03,2.7215e+03,6.9649e+03,0.0000e+00,4.8005e+02,1.2003e+03,1.4004e+03,6.0437e+03,3.0819e+03,1.7206e+03
2021-01-10 18:15:00 UTC,5.6006e+02,2.7615e+03,4.6844e+03,2.3611e+03,2.0809e+03,2.1209e+03,3.8430e+03,2.2810e+03,1.4804e+03,1.7206e+03,2.2810e+03,2.6414e+03,2.6414e+03,5.4430e+03,0.0000e+00,6.4008e+02,1.5205e+03,1.2403e+03,4.0822e+03,1.8807e+03,1.8407e+03
2021-01-10 18:30:00 UTC,3.2002e+02,2.6814e+03,3.4023e+03,2.7615e+03,2.1609e+03,2.1609e+03,3.1220e+03,3.0819e+03,1.6005e+03,1.6405e+03,2.3211e+03,2.5613e+03,2.2410e+03,2.4406e+03,0.0000e+00,6.4008e+02,2.2410e+03,1.8007e+03,2.7615e+03,1.6806e+03,1.6005e+03
2021-01-10 18:45:00 UTC,4.4004e+02,4.3638e+03,2.3211e+03,3.0419e+03,2.1209e+03,2.0408e+03,4.6844e+03,2.3611e+03,1.4804e+03,1.6806e+03,2.4812e+03,2.1609e+03,2.2810e+03,1.2803e+03,0.0000e+00,4.8005e+02,2.8016e+03,1.7206e+03,2.4412e+03,1.8807e+03,1.2803e+03
2021-01-10 19:00:00 UTC,3.6003e+02,4.0433e+03,2.2410e+03,3.0018e+03,1.9207e+03,4.4820e+03,4.9249e+03,2.7215e+03,1.4804e+03,1.7606e+03,2.6014e+03,2.0408e+03,2.7215e+03,1.4004e+03,0.0000e+00,6.4008e+02,1.6005e+03,1.5205e+03,2.5613e+03,3.0819e+03,1.8807e+03
2021-01-10 19:15:00 UTC,4.0003e+02,2.9217e+03,2.1209e+03,2.2810e+03,1.7606e+03,4.8023e+03,5.1253e+03,2.7215e+03,1.5605e+03,1.6806e+03,1.7206e+03,1.6005e+03,2.4812e+03,1.8407e+03,0.0000e+00,5.2005e+02,1.2803e+03,1.9608e+03,2.0809e+03,3.0419e+03,2.6014e+03
2021-01-10 19:30:00 UTC,6.0007e+02,2.5213e+03,2.4812e+03,2.6014e+03,2.3211e+03,3.6814e+03,3.3222e+03,2.7215e+03,1.4004e+03,1.6806e+03,1.7606e+03,1.5205e+03,1.8807e+03,2.0008e+03,0.0000e+00,5.2005e+02,1.0002e+03,5.2005e+02,1.7206e+03,2.7615e+03,2.4412e+03
2021-01-10 19:45:00 UTC,4.4004e+02,2.8016e+03,2.8416e+03,2.5213e+03,3.7628e+03,2.4012e+03,3.1620e+03,2.9217e+03,1.6405e+03,1.6806e+03,3.4023e+03,2.1209e+03,2.3211e+03,1.4404e+03,0.0000e+00,6.0007e+02,1.3203e+03,4.8005e+02,1.4404e+03,2.4012e+03,2.6414e+03
2021-01-10 20:00:00 UTC,1.6001e+02,2.5613e+03,2.6814e+03,2.7215e+03,2.4012e+03,3.2421e+03,3.1620e+03,3.0419e+03,1.8407e+03,1.7206e+03,2.6414e+03,2.2810e+03,2.3611e+03,1.1603e+03,0.0000e+00,6.4008e+02,1.8007e+03,7.6012e+02,1.4004e+03,1.5205e+03,3.1220e+03
2021-01-10 20:15:00 UTC,3.2002e+02,2.5213e+03,2.6014e+03,2.6014e+03,3.1620e+03,2.6414e+03,3.2822e+03,3.0419e+03,2.6814e+03,1.6405e+03,2.6014e+03,2.3611e+03,2.3611e+03,6.8009e+02,0.0000e+00,1.0802e+03,1.8807e+03,8.8016e+02,1.2803e+03,1.5605e+03,3.0419e+03
2021-01-10 20:30:00 UTC,4.4004e+02,2.4812e+03,2.8416e+03,2.2810e+03,4.3238e+03,2.5213e+03,3.3623e+03,2.8016e+03,3.5626e+03,1.8007e+03,2.6014e+03,2.5213e+03,2.5213e+03,7.2010e+02,0.0000e+00,1.1603e+03,8.8016e+02,1.0802e+03,1.0402e+03,1.5605e+03,1.0802e+03
2021-01-10 20:45:00 UTC,3.2002e+02,2.5613e+03,2.4812e+03,2.4812e+03,3.6026e+03,2.6414e+03,3.2021e+03,2.6814e+03,2.8817e+03,1.6005e+03,2.7215e+03,2.5613e+03,2.8016e+03,8.0013e+02,0.0000e+00,9.2017e+02,5.6006e+02,8.4014e+02,1.1603e+03,1.4004e+03,1.1203e+03
2021-01-10 21:00:00 UTC,2.4001e+02,2.7215e+03,2.0408e+03,2.6414e+03,3.2021e+03,2.6014e+03,3.2421e+03,2.6014e+03,2.8416e+03,1.7606e+03,2.6014e+03,2.4812e+03,2.6814e+03,4.4004e+02,0.0000e+00,1.3604e+03,5.2005e+02,8.8016e+02,1.1203e+03,1.2803e+03,1.1203e+03
2021-01-10 21:15:00 UTC,3.2002e+02,2.2010e+03,1.8807e+03,2.6014e+03,3.1220e+03,2.6814e+03,3.2421e+03,2.9618e+03,2.2010e+03,2.5213e+03,3.0419e+03,2.3611e+03,2.5213e+03,6.4008e+02,0.0000e+00,8.0013e+02,6.4008e+02,1.2803e+03,1.4004e+03,9.2017e+02,1.1603e+03
2021-01-10 21:30:00 UTC,3.2002e+02,2.1209e+03,1.9608e+03,2.5213e+03,2.8016e+03,2.6814e+03,3.4424e+03,2.8817e+03,2.6414e+03,2.9618e+03,2.4412e+03,2.9217e+03,2.7215e+03,7.6012e+02,0.0000e+00,6.4008e+02,4.0003e+02,1.2403e+03,1.1603e+03,8.4014e+02,1.1203e+03
2021-01-10 21:45:00 UTC,4.0003e+02,2.2810e+03,2.0809e+03,2.2010e+03,2.6014e+03,2.7215e+03,3.0819e+03,2.8817e+03,2.6814e+03,2.3611e+03,2.5613e+03,3.2822e+03,2.6814e+03,6.4008e+02,0.0000e+00,5.2005e+02,4.4004e+02,1.2803e+03,1.0002e+03,8.8016e+02,6.8009e+02
2021-01-10 22:00:00 UTC,5.2005e+02,2.4812e+03,1.8807e+03,2.1609e+03,2.6814e+03,2.2010e+03,3.0819e+03,3.6827e+03,3.0819e+03,2.4812e+03,2.3211e+03,3.0819e+03,2.2010e+03,6.8009e+02,0.0000e+00,5.2005e+02,6.8009e+02,8.4014e+02,1.0002e+03,8.0013e+02,6.8009e+02
2021-01-10 22:15:00 UTC,6.8009e+02,2.2810e+03,1.8807e+03,2.2410e+03,2.8016e+03,1.6405e+03,3.1620e+03,3.5225e+03,2.2410e+03,2.4412e+03,2.2810e+03,3.0419e+03,2.1609e+03,5.6006e+02,0.0000e+00,9.2017e+02,6.4008e+02,4.8005e+02,8.4014e+02,7.2010e+02,7.6012e+02
2021-01-10 22:30:00 UTC,5.2005e+02,2.3211e+03,1.9608e+03,2.4012e+03,2.5613e+03,1.2403e+03,3.2421e+03,3.1620e+03,1.9608e+03,2.6014e+03,2.3211e+03,2.7215e+03,2.4412e+03,2.4001e+02,0.0000e+00,7.2010e+02,9.2017e+02,4.4004e+02,8.0013e+02,6.4008e+02,8.4014e+02
2021-01-10 22:45:00 UTC,2.8002e+02,2.6014e+03,2.1209e+03,2.4812e+03,2.1609e+03,1.4004e+03,3.0018e+03,3.0018e+03,1.8807e+03,2.6814e+03,2.2410e+03,2.6814e+03,2.3611e+03,2.8002e+02,0.0000e+00,7.2010e+02,7.6012e+02,4.4004e+02,6.4008e+02,7.2010e+02,8.4014e+02
2021-01-10 23:00:00 UTC,5.2005e+02,2.3611e+03,1.7606e+03,3.0819e+03,2.1609e+03,1.2403e+03,2.9618e+03,2.8016e+03,2.0408e+03,2.4412e+03,2.0809e+03,2.4012e+03,2.3611e+03,3.2002e+02,0.0000e+00,6.8009e+02,8.0013e+02,4.4004e+02,6.0007e+02,6.8009e+02,8.0013e+02
2021-01-10 23:15:00 UTC,3.2002e+02,1.8007e+03,1.8807e+03,3.0419e+03,2.4812e+03,1.1603e+03,3.0819e+03,2.9618e+03,2.1609e+03,2.2410e+03,2.2810e+03,1.5605e+03,2.2810e+03,2.4001e+02,0.0000e+00,5.6006e+02,7.6012e+02,5.6006e+02,8.4014e+02,1.9207e+03,6.8009e+02
2021-01-10 23:30:00 UTC,4.0003e+02,1.4004e+03,1.6806e+03,2.6414e+03,2.1609e+03,1.5205e+03,2.9618e+03,2.3611e+03,2.0809e+03,2.3211e+03,2.1609e+03,1.1203e+03,2.0809e+03,2.8002e+02,0.0000e+00,4.8005e+02,7.2010e+02,6.4008e+02,8.8016e+02,9.2017e+02,8.0013e+02
2021-01-10 23:45:00 UTC,4.8005e+02,1.5205e+03,1.6806e+03,1.7206e+03,1.5605e+03,1.3204e+03,2.8817e+03,2.5613e+03,1.8007e+03,2.4412e+03,2.1209e+03,1.1603e+03,1.0402e+03,2.8002e+02,0.0000e+00,3.2002e+02,7.2010e+02,3.2002e+02,6.0007e+02,9.2017e+02,4.8005e+02
2021-01-11 00:00:00 UTC,1.1203e+03,1.3604e+03,1.1603e+03,1.8407e+03,1.4804e+03,1.4004e+03,3.1220e+03,2.4412e+03,1.4404e+03,2.4812e+03,2.2410e+03,1.1603e+03,1.1203e+03,1.6001e+02,0.0000e+00,2.4001e+02,8.4014e+02,3.6003e+02,6.8009e+02,9.2017e+02,2.4001e+02
2021-01-11 00:15:00 UTC,4.4004e+02,1.2003e+03,1.2403e+03,1.4004e+03,1.1603e+03,1.2803e+03,2.9618e+03,2.2810e+03,1.2003e+03,2.2410e+03,2.1609e+03,1.1203e+03,1.2403e+03,3.2002e+02,0.0000e+00,3.2002e+02,6.4008e+02,3.6003e+02,3.2002e+02,5.2005e+02,4.0003e+02
2021-01-11 00:30:00 UTC,4.0003e+02,1.3604e+03,1.1603e+03,1.1203e+03,1.1603e+03,1.2003e+03,2.8817e+03,2.2010e+03,1.2003e+03,2.4812e+03,2.1209e+03,1.2003e+03,1.0002e+03,2.8002e+02,0.0000e+00,2.8002e+02,3.2002e+02,3.6003e+02,4.4004e+02,3.6003e+02,3.2002e+02
2021-01-11 00:45:00 UTC,2.4001e+02,1.2003e+03,1.0802e+03,1.0802e+03,1.1603e+03,1.2803e+03,3.1220e+03,2.8416e+03,1.2803e+03,2.3211e+03,2.0408e+03,1.2803e+03,1.0002e+03,4.8005e+02,0.0000e+00,2.4001e+02,3.6003e+02,3.6003e+02,4.0003e+02,3.2002e+02,2.4001e+02
2021-01-11 01:00:00 UTC,1.6001e+02,1.2403e+03,1.2003e+03,1.2003e+03,1.1603e+03,1.2803e+03,2.3211e+03,2.8416e+03,1.1603e+03,2.3611e+03,1.0802e+03,1.0802e+03,1.2403e+03,4.4004e+02,0.0000e+00,3.2002e+02,2.4001e+02,4.4004e+02,3.6003e+02,3.2002e+02,2.8002e+02
2021-01-11 01:15:00 UTC,1.2000e+02,1.3203e+03,1.1203e+03,1.3203e+03,1.0802e+03,1.2003e+03,2.0809e+03,3.0018e+03,1.1603e+03,2.4412e+03,1.1203e+03,1.1203e+03,1.1203e+03,2.4001e+02,0.0000e+00,4.0003e+02,4.0003e+02,3.6003e+02,3.6003e+02,2.8002e+02,2.4001e+02
2021-01-11 01:30:00 UTC,8.0001e+01,1.2403e+03,1.1203e+03,1.0402e+03,1.1203e+03,1.2003e+03,2.0008e+03,2.9217e+03,1.2803e+03,1.8807e+03,1.2003e+03,1.2003e+03,1.0002e+03,3.6003e+02,0.0000e+00,1.6001e+02,2.8002e+02,3.6003e+02,4.0003e+02,4.0003e+02,2.4001e+02
2021-01-11 01:45:00 UTC,2.4001e+02,1.1203e+03,1.1603e+03,1.0802e+03,1.1203e+03,1.3604e+03,1.8807e+03,2.6014e+03,1.1603e+03,1.2803e+03,1.2403e+03,1.1203e+03,1.1603e+03,3.2002e+02,0.0000e+00,2.8002e+02,2.0001e+02,3.2002e+02,3.6003e+02,3.6003e+02,3.2002e+02
2021-01-11 02:00:00 UTC,1.6001e+02,1.2403e+03,1.2403e+03,1.3604e+03,1.0402e+03,1.2003e+03,1.8407e+03,2.8016e+03,1.4004e+03,1.4004e+03,1.0402e+03,1.0802e+03,1.2003e+03,2.8002e+02,0.0000e+00,2.4001e+02,3.2002e+02,3.2002e+02,4.0003e+02,2.4001e+02,2.4001e+02
2021-01-11 02:15:00 UTC,1.6001e+02,1.0802e+03,1.0002e+03,1.1203e+03,1.0402e+03,1.2003e+03,2.0809e+03,2.8416e+03,1.6405e+03,1.2403e+03,1.2403e+03,1.2403e+03,1.0002e+03,3.2002e+02,0.0000e+00,2.8002e+02,5.6006e+02,3.6003e+02,3.6003e+02,4.0003e+02,2.4001e+02
2021-01-11 02:30:00 UTC,1.6001e+02,1.0402e+03,1.1603e+03,1.0802e+03,1.2003e+03,1.3203e+03,1.9207e+03,2.7615e+03,1.4404e+03,1.3203e+03,1.0802e+03,1.0402e+03,1.1203e+03,2.8002e+02,0.0000e+00,5.2005e+02,2.8002e+02,3.2002e+02,3.6003e+02,3.2002e+02,2.8002e+02
2021-01-11 02:45:00 UTC,3.2002e+02,1.1203e+03,1.2003e+03,1.2803e+03,1.0002e+03,1.1603e+03,1.8807e+03,2.3211e+03,1.5605e+03,1.3203e+03,1.1203e+03,1.0402e+03,1.1603e+03,3.2002e+02,0.0000e+00,2.4001e+02,3.6003e+02,3.2002e+02,3.6003e+02,2.0001e+02,2.4001e+02
2021-01-11 03:00:00 UTC,2.4001e+02,1.2003e+03,1.0802e+03,1.2403e+03,1.0802e+03,1.2803e+03,2.0008e+03,2.2410e+03,1.6005e+03,1.3203e+03,1.2403e+03,1.2403e+03,1.0002e+03,6.0007e+02,0.0000e+00,3.6003e+02,3.2002e+02,3.6003e+02,3.2002e+02,3.2002e+02,2.4001e+02
2021-01-11 03:15:00 UTC,3.2002e+02,1.0002e+03,1.0802e+03,1.0802e+03,1.1203e+03,1.2403e+03,1.9207e+03,1.8407e+03,1.6806e+03,1.2003e+03,1.0402e+03,1.0402e+03,1.1203e+03,2.4001e+02,0.0000e+00,3.6003e+02,2.8002e+02,3.2002e+02,3.6003e+02,2.8002e+02,2.8002e+02
2021-01-11 03:30:00 UTC,2.8002e+02,1.1603e+03,1.2003e+03,1.2803e+03,1.0402e+03,1.1603e+03,1.8807e+03,1.5205e+03,1.6005e+03,1.4404e+03,1.1203e+03,1.0802e+03,1.1603e+03,3.6003e+02,0.0000e+00,2.4001e+02,2.4001e+02,2.8002e+02,4.0003e+02,2.4001e+02,2.0001e+02
2021-01-11 03:45:00 UTC,2.4001e+02,1.1203e+03,1.1603e+03,1.2003e+03,1.0402e+03,1.2403e+03,2.1609e+03,1.6005e+03,1.5205e+03,1.2803e+03,1.1603e+03,1.2003e+03,1.0402e+03,3.2002e+02,0.0000e+00,2.4001e+02,3.2002e+02,2.4001e+02,3.2002e+02,3.2002e+02,2.8002e+02
2021-01-11 04:00:00 UTC,2.0001e+02,1.0802e+03,1.0802e+03,1.3604e+03,1.1203e+03,1.3604e+03,1.8807e+03,1.6806e+03,1.4804e+03,1.3203e+03,1.1603e+03,1.0002e+03,1.0802e+03,2.0001e+02,0.0000e+00,3.2002e+02,2.8002e+02,3.6003e+02,3.6003e+02,2.0001e+02,2.4001e+02
2021-01-11 04:15:00 UTC,1.2000e+02,1.1203e+03,1.1603e+03,1.1603e+03,1.0802e+03,1.1603e+03,2.1609e+03,1.5605e+03,1.5605e+03,1.3604e+03,1.0402e+03,1.1603e+03,1.1603e+03,2.8002e+02,0.0000e+00,2.4001e+02,2.4001e+02,3.2002e+02,3.2002e+02,2.8002e+02,2.4001e+02
2021-01-11 04:30:00 UTC,1.6001e+02,1.1603e+03,1.0802e+03,1.0402e+03,1.0402e+03,1.2403e+03,2.2810e+03,1.5605e+03,1.5205e+03,1.2403e+03,1.2003e+03,1.1203e+03,1.0402e+03,4.4004e+02,0.0000e+00,2.4001e+02,3.2002e+02,2.4001e+02,3.6003e+02,3.2002e+02,2.4001e+02
